CAI Growler
CAI Guardian
CAI Guillotine
CAI Hailstorm
CAI Harpoon
CAI Harrier
CAI Hasep
CAI Hawkeye
CAI Hazardous
CAI Heir
CAI Heirloom
CAI Hellcat
CAI Herald
CAI Heritage
CAI Homestead
CAI Horizon
CAI Hound
CAI Howler
CAI Hunter
CAI Hurricane
CAI Igniter
CAI Impacter
CAI Impaler
CAI Imperiler
CAI Imperious
CAI Imperishable
CAI Impervious
CAI Impetuous
CAI Impetus
CAI Indefatigueable
CAI Indestructible
CAI Indomitable
CAI Inescapable
CAI Inferno
CAI Infidel
CAI Infiltrator
CAI Inflexible
CAI Infuriator
CAI Infuser
CAI Inheritor
CAI Inquisitor
CAI Insidious
CAI Insurgent
CAI Insurrectionist
CAI Interceptor
CAI Intimidator
CAI Intruder
CAI Invader
CAI Invicta
CAI Invincible
CAI Invulnerable
CAI Jackal
CAI Jaguar
CAI Jasad
CAI Javelin
CAI Lacerater
CAI Lamar
CAI Lancer
CAI Legacy
CAI Lemec
CAI Leopard
CAI Levec
CAI Lightning
CAI Lineage
CAI Lionheart
CAI Litep
CAI Longbow
CAI Lumina
CAI Lutan
CAI Lynx
CAI Macet
CAI Madred
CAI Maelstrom
CAI Malfeasance
CAI Malicious
CAI Mangler
CAI Mangusta
CAI Marab
CAI Marauder
CAI Maris
CAI Marksman
CAI Marritza
CAI Marvel
CAI Matador
CAI Mauler
CAI Menace
CAI Menacer
CAI Mendacious
CAI Merciless
CAI Minnow
CAI Monongahela
CAI Monsoon
CAI Mortician
CAI Mutari
CAI Mutilator
CAI Namesake
CAI Native Son
CAI Nauseater
CAI New Hope
CAI New World
CAI Noble Line
CAI Nomad
CAI Obliterator
CAI Obstinate
CAI Ocelot
CAI Ocett
CAI Octavia
CAI Offspring
CAI Onslaught
CAI Otarion
CAI Outrageous
CAI Outrider
CAI Overseer
CAI Palenqi
CAI Panther
CAI Parallax
CAI Parentage
CAI Pathfinder
CAI Penetrator
CAI Perilous
CAI Perpetrator
CAI Perpetual
CAI Persecutor
CAI Perseverance
CAI Persistence
CAI Persistent
CAI Phantom
CAI Phoenician
CAI Pilgrim
CAI Pillager
CAI Pioneer
CAI Plunderer
CAI Poacher
CAI Poisoner
CAI Polaris
CAI Porcupine
CAI Pouncer
CAI Predator
CAI Privateer
CAI Progenitor
CAI Progeny
CAI Pulsation
CAI Puma
CAI Punisher
CAI Pursuit
CAI Quantor
CAI Quarrel
CAI Quicksand
CAI Raging Lion
CAI Rambler
CAI Ranger
CAI Ransacker
CAI Rapacious
CAI Rapture
CAI Razor Claw
CAI Reaver
CAI Redeemer
CAI Regent
CAI Relentless
CAI Reliable
CAI Remal
CAI Renegade
CAI Repluse
CAI Repressor
CAI Resilient
CAI Resolute
CAI Resplendent
CAI Restless
CAI Retaliator
CAI Retribution
CAI Revelation
CAI Reveler
CAI Rictus Grin
CAI Ripper
CAI Riptide
CAI Rockface
CAI Rockfall
CAI Rockslide
CAI Rokan
CAI Rover
CAI Ruthless
CAI Saboteur
CAI Sabretooth
CAI Savage
CAI Scalder
CAI Scandalous
CAI Scarab
CAI Scorpio
CAI Scout
CAI Scrapper
CAI Scythe
CAI Seeker
CAI Seneca
CAI Sentinel
CAI Serpentine
CAI Settler
CAI Seventh Son
CAI Shadow
CAI Sharp Fang
CAI Shatterer
CAI Silent Paw
CAI Slayer
CAI Snare
CAI Sojourner
CAI Solar Flare
CAI Sorcerer
CAI Stalker
CAI Stampeder
CAI Steadfast
CAI Stone Wall
CAI Strider
CAI Striker
CAI Subjugator
CAI Successor
CAI Superior
CAI Suppressor
CAI Surveyor
CAI Swift Death
CAI Tabik
CAI Tajor
CAI Tasat
CAI Temok
CAI Tenacious
CAI Terminator
CAI Thrasher
CAI Thunderbolt
CAI Thunderclap
CAI Tidal Wave
CAI Tiger
CAI Timot
CAI Tireless
CAI Torak
CAI Tormenter
CAI Tornado
CAI Torturer
CAI Tracer
CAI Tracker
CAI Tradition
CAI Trailblazer
CAI Trailer
CAI Trapper
CAI Traveler
CAI Tsunami
CAI Tumultuous
CAI Typhoon
CAI Unavoidable
CAI Undaunted
CAI Undeniable
CAI Undertaker
CAI Undulant
CAI Unicorn
CAI Unrivaled
CAI Unyielding
CAI Vagabond
CAI Valiant
CAI Valorous
CAI Vandal
CAI Vanishing
CAI Vanquisher
CAI Vaulter
CAI Velocity
CAI Vengeful
CAI Venomous
CAI Vexer
CAI Vigilant
CAI Vindicator
CAI Violator
CAI Vista
CAI Vivacious
CAI Volare
CAI Volcano
CAI Voltaic
CAI Voltauran
CAI Vulture
CAI Wanderer
CAI Warcat
CAI Wayfarer
CAI Wayward Son
CAI Whirlwind
CAI White Lion
CAI White Lynx
CAI White Tiger
CAI Wild Tiger
CAI Wildcat
CAI Wildfire
CAI Windstorm
CAI Wolf
CAI Worthy
CAI Zealot
CAL Persuader
